# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-18 16:24:10 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14076500 DESCHUTES RIVER NEAR CULVER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14076500
#            TS   parameter     statistic     Description
#        113391       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        113392       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        113393       00010     00003     Temperature, water, degrees Celsius (Mean)
#        113394       00060     00003     Discharge, cubic feet per second (Mean)
#        218322       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        218323       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	113394_00060_00003	113394_00060_00003_cd	218322_00011_00001	218322_00011_00001_cd	218323_00011_00002	218323_00011_00002_cd
USGS	14076500	1966-02-08	1670	A	42.0	A	41.0	A
USGS	14076500	1966-02-09	1670	A	41.0	A	41.0	A
USGS	14076500	1966-02-10	1670	A	41.0	A	40.0	A
USGS	14076500	1966-02-11	1660	A	41.0	A	41.0	A
USGS	14076500	1966-02-12	1660	A	41.0	A	40.0	A
USGS	14076500	1966-02-13	1660	A	41.0	A	39.0	A
USGS	14076500	1966-02-14	1690	A	41.0	A	40.0	A
USGS	14076500	1966-02-15	1680	A	41.0	A	39.0	A
USGS	14076500	1966-02-16	1680	A	41.0	A	40.0	A
USGS	14076500	1966-02-17	1640	A	42.0	A	41.0	A
USGS	14076500	1966-02-18	1640	A	42.0	A	42.0	A
USGS	14076500	1966-02-19	1590	A	43.0	A	42.0	A
USGS	14076500	1966-02-20	1590	A	43.0	A	43.0	A
USGS	14076500	1966-02-21	1590	A	43.0	A	43.0	A
USGS	14076500	1966-02-22	1590	A	43.0	A	43.0	A
USGS	14076500	1966-02-23	1620	A	43.0	A	43.0	A
USGS	14076500	1966-02-24	1630	A	44.0	A	43.0	A
USGS	14076500	1966-02-25	1640	A	44.0	A	44.0	A
USGS	14076500	1966-02-26	1640	A	44.0	A	43.0	A
USGS	14076500	1966-02-27	1630	A	43.0	A	43.0	A
USGS	14076500	1966-02-28	1360	A	43.0	A	43.0	A
USGS	14076500	1966-03-01	1160	A	43.0	A	42.0	A
USGS	14076500	1966-03-02	1150	A	42.0	A	41.0	A
USGS	14076500	1966-03-03	1140	A	42.0	A	41.0	A
USGS	14076500	1966-03-04	1020	A	42.0	A	42.0	A
USGS	14076500	1966-03-05	1350	A	43.0	A	42.0	A
USGS	14076500	1966-03-06	1390	A	43.0	A	43.0	A
USGS	14076500	1966-03-07	1390	A	43.0	A	43.0	A
USGS	14076500	1966-03-08	1400	A	45.0	A	43.0	A
USGS	14076500	1966-03-09	1420	A	45.0	A	45.0	A
USGS	14076500	1966-03-10	1450	A	45.0	A	45.0	A
USGS	14076500	1966-03-11	1480	A	45.0	A	44.0	A
USGS	14076500	1966-03-12	1470	A	46.0	A	45.0	A
USGS	14076500	1966-03-13	1480	A	47.0	A	46.0	A
USGS	14076500	1966-03-14	1500	A	47.0	A	46.0	A
USGS	14076500	1966-03-15	1540	A	47.0	A	46.0	A
USGS	14076500	1966-03-16	1570	A	46.0	A	44.0	A
USGS	14076500	1966-03-17	1240	A	44.0	A	43.0	A
USGS	14076500	1966-03-18	1060	A	45.0	A	44.0	A
USGS	14076500	1966-03-19	1030	A	46.0	A	45.0	A
USGS	14076500	1966-03-20	1050	A	46.0	A	45.0	A
USGS	14076500	1966-03-21	1070	A	45.0	A	44.0	A
USGS	14076500	1966-03-22	1040	A	45.0	A	44.0	A
USGS	14076500	1966-03-23	1100	A	46.0	A	45.0	A
USGS	14076500	1966-03-24	1150	A	48.0	A	46.0	A
USGS	14076500	1966-03-25	1170	A	48.0	A	47.0	A
USGS	14076500	1966-03-26	1250	A	49.0	A	48.0	A
USGS	14076500	1966-03-27	1240	A	50.0	A	49.0	A
USGS	14076500	1966-03-28	1240	A	52.0	A	50.0	A
USGS	14076500	1966-03-29	1260	A	52.0	A	50.0	A
USGS	14076500	1966-03-30	1250	A	52.0	A	51.0	A
USGS	14076500	1966-03-31	1260	A	52.0	A	50.0	A
USGS	14076500	1966-04-01	1230	A	52.0	A	51.0	A
USGS	14076500	1966-04-02	1210	A	52.0	A	51.0	A
USGS	14076500	1966-04-03	1130	A	52.0	A	50.0	A
USGS	14076500	1966-04-04	766	A	51.0	A	50.0	A
USGS	14076500	1966-04-05	594	A	52.0	A	50.0	A
USGS	14076500	1966-04-06	542	A	53.0	A	51.0	A
USGS	14076500	1966-04-07	606	A	53.0	A	52.0	A
USGS	14076500	1966-04-08	545	A	53.0	A	52.0	A
USGS	14076500	1966-04-09	543	A	53.0	A	52.0	A
USGS	14076500	1966-04-10	543	A	53.0	A	52.0	A
USGS	14076500	1966-04-11	536	A	52.0	A	51.0	A
USGS	14076500	1966-04-12	534	A	52.0	A	51.0	A
USGS	14076500	1966-04-13	552	A	52.0	A	49.0	A
USGS	14076500	1966-04-14	582	A	52.0	A	51.0	A
USGS	14076500	1966-04-15	552	A	54.0	A	51.0	A
USGS	14076500	1966-04-16	531	A	53.0	A	51.0	A
USGS	14076500	1966-04-17	519	A	53.0	A	51.0	A
USGS	14076500	1966-04-18	501	A	52.0	A	49.0	A
USGS	14076500	1966-04-19	506	A	52.0	A	49.0	A
USGS	14076500	1966-04-20	526	A	51.0	A	50.0	A
USGS	14076500	1966-04-21	513	A	51.0	A	50.0	A
USGS	14076500	1966-04-22	514	A	53.0	A	50.0	A
USGS	14076500	1966-04-23	510	A	52.0	A	50.0	A
USGS	14076500	1966-04-24	529	A	54.0	A	51.0	A
USGS	14076500	1966-04-25	517	A	53.0	A	52.0	A
USGS	14076500	1966-04-26	520	A	53.0	A	51.0	A
USGS	14076500	1966-04-27	519	A	53.0	A	50.0	A
USGS	14076500	1966-04-28	518	A	52.0	A	50.0	A
USGS	14076500	1966-04-29	504	A	53.0	A	50.0	A
USGS	14076500	1966-04-30	508	A	53.0	A	51.0	A
USGS	14076500	1966-05-01	506	A	54.0	A	51.0	A
USGS	14076500	1966-05-02	507	A	55.0	A	52.0	A
USGS	14076500	1966-05-03	506	A	55.0	A	53.0	A
USGS	14076500	1966-05-04	505	A	56.0	A	53.0	A
USGS	14076500	1966-05-05	507	A	55.0	A	54.0	A
USGS	14076500	1966-05-06	512	A	55.0	A	54.0	A
USGS	14076500	1966-05-07	537	A	55.0	A	52.0	A
USGS	14076500	1966-05-08	533	A	55.0	A	53.0	A
USGS	14076500	1966-05-09	531	A	56.0	A	53.0	A
USGS	14076500	1966-05-10	536	A	55.0	A	53.0	A
USGS	14076500	1966-05-11	554	A	55.0	A	53.0	A
USGS	14076500	1966-05-12	528	A	55.0	A	53.0	A
USGS	14076500	1966-05-13	515	A	54.0	A	52.0	A
USGS	14076500	1966-05-14	515	A	53.0	A	52.0	A
USGS	14076500	1966-05-15	531	A	53.0	A	52.0	A
USGS	14076500	1966-05-16	574	A	54.0	A	52.0	A
USGS	14076500	1966-05-17	516	A	55.0	A	52.0	A
USGS	14076500	1966-05-18	497	A	55.0	A	52.0	A
USGS	14076500	1966-05-19	498	A	55.0	A	52.0	A
USGS	14076500	1966-05-20	495	A	56.0	A	53.0	A
USGS	14076500	1966-05-21	492	A	55.0	A	53.0	A
USGS	14076500	1966-05-22	495	A	54.0	A	52.0	A
USGS	14076500	1966-05-23	489	A	55.0	A	52.0	A
USGS	14076500	1966-05-24	486	A	55.0	A	52.0	A
USGS	14076500	1966-05-25	489	A	56.0	A	53.0	A
USGS	14076500	1966-05-26	489	A	55.0	A	53.0	A
USGS	14076500	1966-05-27	516	A	54.0	A	52.0	A
USGS	14076500	1966-05-28	514	A	54.0	A	52.0	A
USGS	14076500	1966-05-29	522	A	54.0	A	53.0	A
USGS	14076500	1966-05-30	514	A	54.0	A	53.0	A
USGS	14076500	1966-05-31	520	A	53.0	A	52.0	A
USGS	14076500	1966-06-01	506	A	54.0	A	52.0	A
USGS	14076500	1966-06-02	614	A	54.0	A	52.0	A
USGS	14076500	1966-06-03	542	A	54.0	A	53.0	A
USGS	14076500	1966-06-04	915	A	56.0	A	53.0	A
USGS	14076500	1966-06-05	996	A	58.0	A	55.0	A
USGS	14076500	1966-06-06	883	A	58.0	A	57.0	A
USGS	14076500	1966-06-07	706	A	57.0	A	56.0	A
USGS	14076500	1966-06-08	623	A	56.0	A	55.0	A
USGS	14076500	1966-06-09	527	A	56.0	A	55.0	A
USGS	14076500	1966-06-10	496	A	55.0	A	54.0	A
USGS	14076500	1966-06-11	499	A	55.0	A	53.0	A
USGS	14076500	1966-06-12	489	A	56.0	A	52.0	A
USGS	14076500	1966-06-13	482	A	56.0	A	53.0	A
USGS	14076500	1966-06-14	486	A	56.0	A	54.0	A
USGS	14076500	1966-06-15	499	A	57.0	A	53.0	A
USGS	14076500	1966-06-16	518	A	59.0	A	55.0	A
USGS	14076500	1966-06-17	526	A	58.0	A	55.0	A
USGS	14076500	1966-06-18	541	A	59.0	A	55.0	A
USGS	14076500	1966-06-19	509	A	57.0	A	55.0	A
USGS	14076500	1966-06-20	499	A	56.0	A	54.0	A
USGS	14076500	1966-06-21	501	A	56.0	A	54.0	A
USGS	14076500	1966-06-22	495	A	56.0	A	53.0	A
USGS	14076500	1966-06-23	501	A	56.0	A	54.0	A
USGS	14076500	1966-06-24	495	A	56.0	A	53.0	A
USGS	14076500	1966-06-25	492	A	56.0	A	53.0	A
USGS	14076500	1966-06-26	486	A	57.0	A	54.0	A
USGS	14076500	1966-06-27	480	A	57.0	A	54.0	A
USGS	14076500	1966-06-28	476	A	57.0	A	55.0	A
USGS	14076500	1966-06-29	476	A	57.0	A	54.0	A
USGS	14076500	1966-06-30	483	A	56.0	A	54.0	A
USGS	14076500	1966-07-01	486	A	57.0	A	56.0	A
USGS	14076500	1966-07-02	481	A	56.0	A	55.0	A
USGS	14076500	1966-07-03	480	A	57.0	A	55.0	A
USGS	14076500	1966-07-04	483	A	58.0	A	55.0	A
USGS	14076500	1966-07-05	485	A	59.0	A	55.0	A
USGS	14076500	1966-07-06	484	A	58.0	A	56.0	A
USGS	14076500	1966-07-07	483	A	58.0	A	56.0	A
USGS	14076500	1966-07-08	485	A	58.0	A	55.0	A
USGS	14076500	1966-07-09	487	A	58.0	A	55.0	A
USGS	14076500	1966-07-10	490	A	58.0	A	55.0	A
USGS	14076500	1966-07-11	493	A	58.0	A	55.0	A
USGS	14076500	1966-07-12	494	A	58.0	A	56.0	A
USGS	14076500	1966-07-13	497	A	58.0	A	55.0	A
USGS	14076500	1966-07-14	511	A	57.0	A	55.0	A
USGS	14076500	1966-07-15	506	A	57.0	A	55.0	A
USGS	14076500	1966-07-16	502	A	58.0	A	55.0	A
USGS	14076500	1966-07-17	497	A	58.0	A	55.0	A
USGS	14076500	1966-07-18	495	A	58.0	A	56.0	A
USGS	14076500	1966-07-19	492	A	58.0	A	55.0	A
USGS	14076500	1966-07-20	520	A	58.0	A	55.0	A
USGS	14076500	1966-07-21	500	A	58.0	A	55.0	A
USGS	14076500	1966-07-22	486	A	57.0	A	55.0	A
USGS	14076500	1966-07-23	483	A	58.0	A	55.0	A
USGS	14076500	1966-07-24	482	A	57.0	A	55.0	A
USGS	14076500	1966-07-25	481	A	57.0	A	54.0	A
USGS	14076500	1966-07-26	482	A	56.0	A	54.0	A
USGS	14076500	1966-07-27	485	A	56.0	A	53.0	A
USGS	14076500	1966-07-28	482	A	56.0	A	54.0	A
USGS	14076500	1966-07-29	483	A	56.0	A	53.0	A
USGS	14076500	1966-07-30	494	A	56.0	A	54.0	A
USGS	14076500	1966-07-31	497	A	56.0	A	54.0	A
USGS	14076500	1966-08-01	492	A	57.0	A	54.0	A
USGS	14076500	1966-08-02	492	A	57.0	A	54.0	A
USGS	14076500	1966-08-03	490	A	57.0	A	54.0	A
USGS	14076500	1966-08-04	497	A	57.0	A	54.0	A
USGS	14076500	1966-08-05	513	A	57.0	A	54.0	A
USGS	14076500	1966-08-06	529	A	57.0	A	54.0	A
USGS	14076500	1966-08-07	563	A	58.0	A	56.0	A
USGS	14076500	1966-08-08	508	A	57.0	A	55.0	A
USGS	14076500	1966-08-09	498	A	57.0	A	45.0	A
USGS	14076500	1966-08-10	493	A	56.0	A	45.0	A
USGS	14076500	1966-08-11	494	A	56.0	A	45.0	A
USGS	14076500	1966-08-12	490	A	56.0	A	53.0	A
USGS	14076500	1966-08-13	489	A	56.0	A	53.0	A
USGS	14076500	1966-08-14	486	A	56.0	A	53.0	A
USGS	14076500	1966-08-15	486	A	56.0	A	53.0	A
USGS	14076500	1966-08-16	483	A	56.0	A	53.0	A
USGS	14076500	1966-08-17	487	A	55.0	A	53.0	A
USGS	14076500	1966-08-18	485	A	55.0	A	53.0	A
USGS	14076500	1966-08-19	485	A	55.0	A	53.0	A
USGS	14076500	1966-08-20	486	A	55.0	A	52.0	A
USGS	14076500	1966-08-21	484	A	55.0	A	52.0	A
USGS	14076500	1966-08-22	487	A	55.0	A	53.0	A
USGS	14076500	1966-08-23	488	A	54.0	A	53.0	A
USGS	14076500	1966-08-24	488	A	54.0	A	52.0	A
USGS	14076500	1966-08-25	489	A	55.0	A	53.0	A
USGS	14076500	1966-08-26	490	A	54.0	A	53.0	A
USGS	14076500	1966-08-27	492	A	54.0	A	53.0	A
USGS	14076500	1966-08-28	498	A	54.0	A	53.0	A
USGS	14076500	1966-08-29	495	A	53.0	A	53.0	A
USGS	14076500	1966-08-30	494	A	54.0	A	52.0	A
USGS	14076500	1966-08-31	496	A	54.0	A	52.0	A
USGS	14076500	1966-09-01	495	A	54.0	A	52.0	A
USGS	14076500	1966-09-02	495	A	54.0	A	53.0	A
USGS	14076500	1966-09-03	494	A	55.0	A	53.0	A
USGS	14076500	1966-09-04	496	A	55.0	A	53.0	A
USGS	14076500	1966-09-05	499	A	55.0	A	53.0	A
USGS	14076500	1966-09-06	496	A	55.0	A	53.0	A
USGS	14076500	1966-09-07	496	A	55.0	A	53.0	A
USGS	14076500	1966-09-08	497	A	54.0	A	53.0	A
USGS	14076500	1966-09-09	497	A	54.0	A	53.0	A
USGS	14076500	1966-09-10	499	A	54.0	A	53.0	A
USGS	14076500	1966-09-11	500	A	54.0	A	53.0	A
USGS	14076500	1966-09-12	499	A	53.0	A	52.0	A
USGS	14076500	1966-09-13	503	A	53.0	A	52.0	A
USGS	14076500	1966-09-14	503	A	52.0	A	52.0	A
USGS	14076500	1966-09-15	561	A	52.0	A	51.0	A
USGS	14076500	1966-09-16	700	A	53.0	A	52.0	A
USGS	14076500	1966-09-17	601	A	53.0	A	52.0	A
USGS	14076500	1966-09-18	518	A	53.0	A	52.0	A
USGS	14076500	1966-09-19	507	A	52.0	A	51.0	A
USGS	14076500	1966-09-20	503	A	52.0	A	51.0	A
USGS	14076500	1966-09-21	550	A	53.0	A	51.0	A
USGS	14076500	1966-09-22	507	A	53.0	A	52.0	A
USGS	14076500	1966-09-23	499	A	53.0	A	51.0	A
USGS	14076500	1966-09-24	497	A	53.0	A	52.0	A
USGS	14076500	1966-09-25	497	A	52.0	A	51.0	A
USGS	14076500	1966-09-26	500	A	52.0	A	52.0	A
USGS	14076500	1966-09-27	499	A	52.0	A	51.0	A
USGS	14076500	1966-09-28	497	A	52.0	A	51.0	A
USGS	14076500	1966-09-29	498	A	52.0	A	51.0	A
USGS	14076500	1966-09-30	495	A	52.0	A	51.0	A
USGS	14076500	1966-10-01	503	A	52.0	A	50.0	A
USGS	14076500	1966-10-02	562	A	52.0	A	51.0	A
USGS	14076500	1966-10-03	561	A	52.0	A	50.0	A
USGS	14076500	1966-10-04	563	A	51.0	A	50.0	A
USGS	14076500	1966-10-05	561	A	51.0	A	51.0	A
USGS	14076500	1966-10-06	513	A	52.0	A	51.0	A
USGS	14076500	1966-10-07	508	A	52.0	A	51.0	A
USGS	14076500	1966-10-08	508	A	52.0	A	51.0	A
USGS	14076500	1966-10-09	509	A	51.0	A	50.0	A
USGS	14076500	1966-10-10	511	A	51.0	A	50.0	A
USGS	14076500	1966-10-11	512	A	51.0	A	50.0	A
USGS	14076500	1966-10-12	511	A	50.0	A	50.0	A
USGS	14076500	1966-10-13	502	A	50.0	A	49.0	A
USGS	14076500	1966-10-14	495	A	50.0	A	49.0	A
USGS	14076500	1966-10-15	499	A	50.0	A	49.0	A
USGS	14076500	1966-10-16	502	A	50.0	A	49.0	A
USGS	14076500	1966-10-17	507	A	50.0	A	49.0	A
USGS	14076500	1966-10-18	509	A	50.0	A	49.0	A
USGS	14076500	1966-10-19	511	A	50.0	A	49.0	A
USGS	14076500	1966-10-20	519	A	50.0	A	49.0	A
USGS	14076500	1966-10-21	520	A	49.0	A	49.0	A
USGS	14076500	1966-10-22	523	A	50.0	A	49.0	A
USGS	14076500	1966-10-23	545	A	50.0	A	50.0	A
USGS	14076500	1966-10-24	551	A	50.0	A	49.0	A
USGS	14076500	1966-10-25	538	A	50.0	A	50.0	A
USGS	14076500	1966-10-26	519	A	51.0	A	50.0	A
USGS	14076500	1966-10-27	531	A	51.0	A	50.0	A
USGS	14076500	1966-10-28	612	A	50.0	A	49.0	A
USGS	14076500	1966-10-29	595	A	49.0	A	49.0	A
USGS	14076500	1966-10-30	585	A	50.0	A	49.0	A
USGS	14076500	1966-10-31	568	A	50.0	A	50.0	A
USGS	14076500	1966-11-01	833	A	50.0	A	49.0	A
USGS	14076500	1966-11-02	1060	A	49.0	A	48.0	A
USGS	14076500	1966-11-03	1050	A	48.0	A	48.0	A
USGS	14076500	1966-11-04	1050	A	48.0	A	47.0	A
USGS	14076500	1966-11-05	1050	A	47.0	A	47.0	A
USGS	14076500	1966-11-06	1060	A	47.0	A	46.0	A
USGS	14076500	1966-11-07	1070	A	46.0	A	45.0	A
USGS	14076500	1966-11-08	1070	A	46.0	A	46.0	A
USGS	14076500	1966-11-09	1060	A	46.0	A	45.0	A
USGS	14076500	1966-11-10	1080	A	46.0	A	46.0	A
USGS	14076500	1966-11-11	1080	A	46.0	A	46.0	A
USGS	14076500	1966-11-12	1090	A	47.0	A	46.0	A
USGS	14076500	1966-11-13	1080	A	48.0	A	47.0	A
USGS	14076500	1966-11-14	1130	A	48.0	A	48.0	A
USGS	14076500	1966-11-15	1230	A	48.0	A	48.0	A
USGS	14076500	1966-11-16	1260	A	48.0	A	47.0	A
USGS	14076500	1966-11-17	1230	A	47.0	A	47.0	A
USGS	14076500	1966-11-18	1240	A	47.0	A	46.0	A
USGS	14076500	1966-11-19	1280	A	47.0	A	46.0	A
USGS	14076500	1966-11-20	1320	A	47.0	A	47.0	A
USGS	14076500	1966-11-21	1320	A	47.0	A	46.0	A
USGS	14076500	1966-11-22	1290	A	46.0	A	45.0	A
USGS	14076500	1966-11-23	1280	A	45.0	A	44.0	A
USGS	14076500	1966-11-24	1290	A	44.0	A	43.0	A
USGS	14076500	1966-11-25	1260	A	43.0	A	43.0	A
USGS	14076500	1966-11-26	1140	A	44.0	A	43.0	A
USGS	14076500	1966-11-27	1080	A	44.0	A	44.0	A
USGS	14076500	1966-11-28	1020	A	46.0	A	44.0	A
USGS	14076500	1966-11-29	868	A	47.0	A	46.0	A
USGS	14076500	1966-11-30	940	A	47.0	A	47.0	A
USGS	14076500	1966-12-01	1010	A	47.0	A	47.0	A
USGS	14076500	1966-12-02	1010	A	47.0	A	46.0	A
USGS	14076500	1966-12-03	1180	A	46.0	A	45.0	A
USGS	14076500	1966-12-04	1250	A	45.0	A	44.0	A
USGS	14076500	1966-12-05	1110	A	44.0	A	44.0	A
USGS	14076500	1966-12-06	1020	A	44.0	A	43.0	A
USGS	14076500	1966-12-07	1020	A	43.0	A	43.0	A
USGS	14076500	1966-12-08	964	A	43.0	A	43.0	A
USGS	14076500	1966-12-09	1060	A	43.0	A	42.0	A
USGS	14076500	1966-12-10	1140	A	43.0	A	42.0	A
USGS	14076500	1966-12-11	1140	A	44.0	A	43.0	A
USGS	14076500	1966-12-12	1140	A	45.0	A	44.0	A
USGS	14076500	1966-12-13	1150	A	45.0	A	45.0	A
USGS	14076500	1966-12-14	1160	A	45.0	A	45.0	A
USGS	14076500	1966-12-15	1180	A	45.0	A	45.0	A
USGS	14076500	1966-12-16	1200	A	45.0	A	45.0	A
USGS	14076500	1966-12-17	1180	A	45.0	A	44.0	A
USGS	14076500	1966-12-18	1160	A	45.0	A	45.0	A
USGS	14076500	1966-12-19	1130	A	45.0	A	45.0	A
USGS	14076500	1966-12-20	1130	A	45.0	A	45.0	A
USGS	14076500	1966-12-21	1100	A	45.0	A	44.0	A
USGS	14076500	1966-12-22	1160	A	44.0	A	43.0	A
USGS	14076500	1966-12-23	1170	A	43.0	A	43.0	A
USGS	14076500	1966-12-24	1150	A	43.0	A	43.0	A
USGS	14076500	1966-12-25	1160	A	43.0	A	43.0	A
USGS	14076500	1966-12-26	1080	A	43.0	A	42.0	A
USGS	14076500	1966-12-27	900	A	43.0	A	42.0	A
USGS	14076500	1966-12-28	884	A	43.0	A	42.0	A
USGS	14076500	1966-12-29	852	A	43.0	A	42.0	A
USGS	14076500	1966-12-30	837	A	43.0	A	43.0	A
USGS	14076500	1966-12-31	968	A	43.0	A	42.0	A
USGS	14076500	1967-01-01	1090	A	42.0	A	42.0	A
USGS	14076500	1967-01-02	932	A	43.0	A	42.0	A
USGS	14076500	1967-01-03	896	A	43.0	A	43.0	A
USGS	14076500	1967-01-04	852	A	44.0	A	43.0	A
USGS	14076500	1967-01-05	860	A	44.0	A	44.0	A
USGS	14076500	1967-01-06	984	A	44.0	A	43.0	A
USGS	14076500	1967-01-07	1080	A	43.0	A	42.0	A
USGS	14076500	1967-01-08	1080	A	43.0	A	42.0	A
USGS	14076500	1967-01-09	1070	A	43.0	A	43.0	A
USGS	14076500	1967-01-10	1140	A	43.0	A	43.0	A
USGS	14076500	1967-01-11	1150	A	43.0	A	43.0	A
USGS	14076500	1967-01-12	1130	A	43.0	A	43.0	A
USGS	14076500	1967-01-13	1130	A	44.0	A	43.0	A
USGS	14076500	1967-01-14	1150	A	44.0	A	44.0	A
USGS	14076500	1967-01-15	1150	A	44.0	A	44.0	A
USGS	14076500	1967-01-16	1150	A	44.0	A	43.0	A
USGS	14076500	1967-01-17	1180	A	43.0	A	42.0	A
USGS	14076500	1967-01-18	1180	A	42.0	A	42.0	A
USGS	14076500	1967-01-19	1170	A	43.0	A	42.0	A
USGS	14076500	1967-01-20	1220	A	43.0	A	43.0	A
USGS	14076500	1967-01-21	1210	A	43.0	A	43.0	A
USGS	14076500	1967-01-22	1150	A	43.0	A	42.0	A
USGS	14076500	1967-01-23	1150	A	42.0	A	41.0	A
USGS	14076500	1967-01-24	1150	A	41.0	A	41.0	A
USGS	14076500	1967-01-25	1170	A	41.0	A	41.0	A
USGS	14076500	1967-01-26	1160	A	42.0	A	41.0	A
USGS	14076500	1967-01-27	1170	A	43.0	A	42.0	A
USGS	14076500	1967-01-28	1200	A	44.0	A	43.0	A
USGS	14076500	1967-01-29	1190	A	44.0	A	44.0	A
USGS	14076500	1967-01-30	1080	A	44.0	A	43.0	A
USGS	14076500	1967-01-31	1140	A	43.0	A	41.0	A
USGS	14076500	1967-02-01	1300	A	42.0	A	41.0	A
USGS	14076500	1967-02-02	1250	A	43.0	A	42.0	A
USGS	14076500	1967-02-03	1240	A	43.0	A	43.0	A
USGS	14076500	1967-02-04	1150	A	44.0	A	43.0	A
USGS	14076500	1967-02-05	1000	A	44.0	A	43.0	A
USGS	14076500	1967-02-06	732	A	46.0	A	44.0	A
USGS	14076500	1967-02-07	651	A	47.0	A	45.0	A
USGS	14076500	1967-02-08	634	A	47.0	A	47.0	A
USGS	14076500	1967-02-09	644	A	47.0	A	47.0	A
USGS	14076500	1967-02-10	648	A	47.0	A	47.0	A
USGS	14076500	1967-02-11	864	A	47.0	A	45.0	A
USGS	14076500	1967-02-12	1060	A	45.0	A	45.0	A
USGS	14076500	1967-02-13	1060	A	45.0	A	45.0	A
USGS	14076500	1967-02-14	1060	A	45.0	A	44.0	A
USGS	14076500	1967-02-15	1110	A	44.0	A	43.0	A
USGS	14076500	1967-02-16	1090	A	43.0	A	43.0	A
USGS	14076500	1967-02-17	1100	A	44.0	A	43.0	A
USGS	14076500	1967-02-18	1110	A	44.0	A	44.0	A
USGS	14076500	1967-02-19	1110	A	44.0	A	44.0	A
USGS	14076500	1967-02-20	1110	A	44.0	A	43.0	A
USGS	14076500	1967-02-21	1120	A	44.0	A	43.0	A
USGS	14076500	1967-02-22	1100	A	45.0	A	44.0	A
USGS	14076500	1967-02-23	1100	A	45.0	A	45.0	A
USGS	14076500	1967-02-24	1110	A	45.0	A	45.0	A
USGS	14076500	1967-02-25	1110	A	45.0	A	44.0	A
USGS	14076500	1967-02-26	1070	A	45.0	A	44.0	A
USGS	14076500	1967-02-27	948	A	46.0	A	44.0	A
USGS	14076500	1967-02-28	795	A	46.0	A	46.0	A
USGS	14076500	1967-03-01	774	A	46.0	A	46.0	A
USGS	14076500	1967-03-02	809	A	46.0	A	46.0	A
USGS	14076500	1967-03-03	840	A	46.0	A	45.0	A
USGS	14076500	1967-03-04	960	A	46.0	A	44.0	A
USGS	14076500	1967-03-05	1080	A	44.0	A	43.0	A
USGS	14076500	1967-03-06	876	A	46.0	A	44.0	A
USGS	14076500	1967-03-07	840	A	46.0	A	45.0	A
USGS	14076500	1967-03-08	864	A	46.0	A	46.0	A
USGS	14076500	1967-03-09	904	A	46.0	A	46.0	A
USGS	14076500	1967-03-10	1050	A	46.0	A	45.0	A
USGS	14076500	1967-03-11	1130	A	45.0	A	44.0	A
USGS	14076500	1967-03-12	1120	A	44.0	A	43.0	A
USGS	14076500	1967-03-13	1120	A	44.0	A	43.0	A
USGS	14076500	1967-03-14	1100	A	44.0	A	44.0	A
USGS	14076500	1967-03-15	1080	A	45.0	A	44.0	A
USGS	14076500	1967-03-16	1090	A	47.0	A	45.0	A
USGS	14076500	1967-03-17	1100	A	47.0	A	46.0	A
USGS	14076500	1967-03-18	1120	A	47.0	A	46.0	A
USGS	14076500	1967-03-19	1140	A	46.0	A	45.0	A
USGS	14076500	1967-03-20	908	A	48.0	A	46.0	A
USGS	14076500	1967-03-21	791	A	49.0	A	48.0	A
USGS	14076500	1967-03-22	774	A	49.0	A	49.0	A
USGS	14076500	1967-03-23	739	A	50.0	A	48.0	A
USGS	14076500	1967-03-24	728	A	50.0	A	48.0	A
USGS	14076500	1967-03-25	746	A	49.0	A	48.0	A
USGS	14076500	1967-03-26	725	A	49.0	A	48.0	A
USGS	14076500	1967-03-27	721	A	49.0	A	48.0	A
USGS	14076500	1967-03-28	676	A	48.0	A	48.0	A
USGS	14076500	1967-03-29	662	A	48.0	A	48.0	A
USGS	14076500	1967-03-30	665	A	48.0	A	48.0	A
USGS	14076500	1967-03-31	630	A	49.0	A	48.0	A
USGS	14076500	1967-04-01	634	A	49.0	A	49.0	A
USGS	14076500	1967-04-02	742	A	50.0	A	48.0	A
USGS	14076500	1967-04-03	729	A	50.0	A	48.0	A
USGS	14076500	1967-04-04	584	A	51.0	A	50.0	A
USGS	14076500	1967-04-05	561	A	51.0	A	50.0	A
USGS	14076500	1967-04-06	544	A	50.0	A	50.0	A
