Organization ID,Activity ID,Monitoring Location ID,Monitoring Location Name,Monitoring Location State,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Location Type,Activity Type,Activity Start Date,Activity Start Time,Project ID1,Project ID2,Project ID3,Activity Conducting Organization1,Relative Depth,Depth/Height,Depth/Height Unit,Top Depth/Height,Top Depth/Height Unit,Bottom Depth/Height,Bottom Depth/Height Measure Unit,Activity Media,Activity Comment,Sample Collection Method ID,Sample Collection Method Context,Sample Collection Method Name,Data Logger Line,Result Status,CAS #,Characteristic Name,Method Speciation,Sample Fraction,Result Value Type,Result Value,Result Unit,Laboratory Comment Code,Result Qualifier,Detection Condition,Detection Limit Type1,Detection Limit Value1,Detection Limit Unit1,Detection Limit Type2,Detection Limit Value2,Detection Limit Unit2,Result Comment,Precision,Bias,Confidence Interval,Upper Confidence Limit,Lower Confidence Limit,Substance Dilution Factor1,Analytical Method ID,Analytical Method Context,Analytical Method Name,Laboratory Name,Analysis Start Date
OREGONDEQ,20090235-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,04-06-2009,11:10:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,0.0343,mg/l,,DQL=A,,Method Detection Level,0.0019,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,4500-NO3(F),APHA,4500 NO3 F  ~ Nitrate in Water- Automated Cadmium Reduction,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090235-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,04-06-2009,11:10:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,104,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090235-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,04-06-2009,11:10:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.01,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090235-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,04-06-2009,11:10:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,1.3,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090235-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,04-06-2009,11:10:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,ND,MPN/100ml,FQC,DQL=B,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,1,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),Oregon Public Health Laboratory,
OREGONDEQ,20090235-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,04-06-2009,11:10:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.2,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.1,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,59,MPN/100ml,,DQL=A,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,1,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),Oregon Public Health Laboratory,
OREGONDEQ,20090251-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,1.1,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.01,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,98,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.0019,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,4500-NO3(F),APHA,4500 NO3 F  ~ Nitrate in Water- Automated Cadmium Reduction,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,140,mg/l,,DQL=A,,Minimum Reporting Level,10,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,10.1,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090251-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,04-09-2009,3:15:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,13.2,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,15.2,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,10.2,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,110,mg/l,,DQL=A,,Minimum Reporting Level,10,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,0.018,mg/l,,DQL=A,,Method Detection Level,0.0019,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,4500-NO3(F),APHA,4500 NO3 F  ~ Nitrate in Water- Automated Cadmium Reduction,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,100,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,2.6,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.01,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090419-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,7,MPN/100ml,FQC,DQL=B,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,1,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),Oregon Public Health Laboratory,
OREGONDEQ,20090419-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,06-01-2009,10:29:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.1,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,7,MPN/100ml,,DQL=A,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,1,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),Oregon Public Health Laboratory,
OREGONDEQ,20090431-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.2,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,0.6,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.01,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,104,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.2,None,,DQL=A,,,,,,,,NULL,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.0019,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,4500-NO3(F),APHA,4500 NO3 F  ~ Nitrate in Water- Automated Cadmium Reduction,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,110,mg/l,,DQL=A,,Minimum Reporting Level,10,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,8.9,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090431-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-04-2009,12:00:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,21,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,17.1,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,10.9,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,93,mg/l,,DQL=A,,Minimum Reporting Level,10,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,0.0596,mg/l,,DQL=A,,Method Detection Level,0.0019,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,4500-NO3(F),APHA,4500 NO3 F  ~ Nitrate in Water- Automated Cadmium Reduction,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,112,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,1.5,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.01,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090742-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,1,MPN/100ml,FQC,DQL=B,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,1,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),Oregon Public Health Laboratory,
OREGONDEQ,20090742-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-24-2009,11:28:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.6,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090759-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,08-27-2009,1:08:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.6,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090759-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-27-2009,1:08:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,2,MPN/100ml,,DQL=A,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,1,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),Oregon Public Health Laboratory,
OREGONDEQ,20090759-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-27-2009,1:08:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,1.5,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090759-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-27-2009,1:08:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.01,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090759-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,08-27-2009,1:08:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,102,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090759-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-27-2009,1:08:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.0019,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,4500-NO3(F),APHA,4500 NO3 F  ~ Nitrate in Water- Automated Cadmium Reduction,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20090759-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-27-2009,1:08:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,150,mg/l,,DQL=A,,Minimum Reporting Level,10,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
